CATE,bedrooms,halls,AREA,floor,subway,school,price,LONG,LAT,NAME,DISTRICT
dongcheng,2,1,61.6,low,1,0,6.1689,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,1,1,43.19,high,1,0,4.2834,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,3,1,97.16,low,1,0,4.117,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,1,1,41.7,low,1,0,4.0768,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,70.2,low,1,0,3.9887,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,65.09,low,1,0,3.9638,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,60.84,low,1,0,3.9448,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,60.84,high,1,0,3.9448,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,71.7,high,1,0,3.9052,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,1,1,50,high,1,0,3.9,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,70.2,middle,1,0,3.8462,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,1,1,50,middle,1,0,3.8,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,66.17,middle,1,0,3.6271,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,1,1,56.7,low,1,0,3.6156,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,1,1,51,middle,1,0,3.5295,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,85,high,1,0,3.5295,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,1,1,56.7,middle,1,0,3.5274,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,66,middle,1,0,3.4849,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,67,low,1,0,3.2836,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,71.6,high,1,0,3.2403,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,3,1,94,high,1,0,3.1915,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,67.6,high,1,0,3.1805,116.4132952,39.86581434,东木樨园,木樨园
dongcheng,2,1,60.7,basement ,1,0,2.4712,116.4132952,39.86581434,东木樨园,木樨园
haidian,2,1,67.6,low,1,1,13.3137,116.330427,39.98618757,东南小区,中关村
haidian,1,1,39.5,high,1,1,12.9114,116.330427,39.98618757,东南小区,中关村
haidian,2,1,62.4,low,1,1,12.8206,116.330427,39.98618757,东南小区,中关村
haidian,2,1,55.2,low,1,1,12.6812,116.330427,39.98618757,东南小区,中关村
haidian,2,1,60,high,1,1,12.6667,116.330427,39.98618757,东南小区,中关村
haidian,2,1,60,middle,1,1,11.4167,116.330427,39.98618757,东南小区,中关村
haidian,3,1,78.3,middle,1,1,11.1112,116.330427,39.98618757,东南小区,中关村
haidian,2,1,61.6,low,1,1,11.039,116.330427,39.98618757,东南小区,中关村
haidian,3,1,82.7,middle,1,1,10.8828,116.330427,39.98618757,东南小区,中关村
haidian,2,1,58.9,high,1,1,10.8659,116.330427,39.98618757,东南小区,中关村
haidian,2,1,62.3,high,1,1,10.8347,116.330427,39.98618757,东南小区,中关村
haidian,2,1,54.3,high,1,1,10.5894,116.330427,39.98618757,东南小区,中关村
haidian,2,1,61.5,middle,1,1,10.5692,116.330427,39.98618757,东南小区,中关村
haidian,3,1,76.5,middle,1,1,10.4576,116.330427,39.98618757,东南小区,中关村
haidian,3,1,94.57,high,1,1,10.3627,116.330427,39.98618757,东南小区,中关村
haidian,2,1,61.6,low,1,1,10.3085,116.330427,39.98618757,东南小区,中关村
haidian,2,1,69.4,low,1,1,10.1586,116.330427,39.98618757,东南小区,中关村
haidian,2,1,67.6,middle,1,1,10.148,116.330427,39.98618757,东南小区,中关村
haidian,3,1,75.9,middle,1,1,10.145,116.330427,39.98618757,东南小区,中关村
haidian,2,1,69.4,low,1,1,10.0865,116.330427,39.98618757,东南小区,中关村
haidian,3,1,79.8,high,1,1,10.0251,116.330427,39.98618757,东南小区,中关村
haidian,2,1,61.1,low,1,1,9.9837,116.330427,39.98618757,东南小区,中关村
haidian,2,1,67.6,middle,1,1,9.7634,116.330427,39.98618757,东南小区,中关村
haidian,2,1,61.6,middle,1,1,9.7403,116.330427,39.98618757,东南小区,中关村
haidian,2,1,61.6,high,1,1,9.578,116.330427,39.98618757,东南小区,中关村
haidian,2,1,61.6,low,1,1,8.9286,116.330427,39.98618757,东南小区,中关村
xicheng,2,1,74,low,1,0,6.2838,116.3935876,39.90086725,东南园,宣武门
chaoyang,4,2,216,low,1,0,6.3889,116.4927972,39.91914819,东区国际,红庙
chaoyang,3,2,199.38,middle,1,0,6.0187,116.4927972,39.91914819,东区国际,红庙
chaoyang,3,2,178.56,high,1,0,5.3204,116.4927972,39.91914819,东区国际,红庙
chaoyang,2,2,130.07,high,1,0,5.0742,116.4927972,39.91914819,东区国际,红庙
chaoyang,2,2,130.07,middle,1,0,4.8436,116.4927972,39.91914819,东区国际,红庙
chaoyang,2,2,132.84,low,1,0,4.5168,116.4927972,39.91914819,东区国际,红庙
haidian,1,1,63.53,low,0,0,6.1231,116.2795685,39.96713716,东冉家园,西山
haidian,1,1,63.53,low,0,0,5.4778,116.2795685,39.96713716,东冉家园,西山
fengtai,2,1,89.32,low,1,0,3.6946,116.3077126,39.8644497,东瑞丽景,七里庄
chaoyang,3,1,141.59,high,1,0,4.5908,116.5020224,39.96282928,东润枫景二期,朝阳公园
chaoyang,3,2,156.39,high,1,0,5.691,116.5020224,39.96282928,东润枫景三期,朝阳公园
chaoyang,5,4,345.81,low,1,0,3.7593,116.5020224,39.96282928,东润枫景三期,朝阳公园
chaoyang,3,2,140.95,middle,1,0,5.0018,116.5020224,39.96282928,东润枫景一期,朝阳公园
fengtai,1,1,47.86,middle,0,0,2.2984,116.2182743,39.82979922,东山坡二里,丰台其它
fengtai,2,2,121.87,high,0,0,1.9694,116.2170603,39.82879895,东山坡三里,丰台其它
fengtai,2,2,100.83,high,0,0,1.8348,116.2170603,39.82879895,东山坡三里,丰台其它
haidian,2,1,83.7,middle,1,1,8.9606,116.3392536,39.99730007,东升园,五道口
haidian,2,1,68.45,high,1,1,8.7656,116.3392536,39.99730007,东升园,五道口
haidian,2,1,116.19,middle,1,1,8.5206,116.3392536,39.99730007,东升园,五道口
haidian,2,1,93.5,low,1,1,7.968,116.3392536,39.99730007,东升园,五道口
haidian,3,2,141.9,middle,1,1,7.752,116.3392536,39.99730007,东升园,五道口
haidian,3,2,184.87,middle,1,1,7.032,116.3392536,39.99730007,东升园,五道口
haidian,2,1,116.19,high,1,1,7.0144,116.3392536,39.99730007,东升园,五道口
haidian,2,2,148.8,low,1,1,5.1076,116.3392536,39.99730007,东升园,五道口
dongcheng,2,1,62,high,1,0,7.5807,116.4231177,39.94619498,东四北大街43号楼,交道口
dongcheng,2,1,58,middle,1,0,8.3621,116.4257989,39.94121696,东四二条,东四
dongcheng,2,1,85.57,high,1,0,5.8432,116.4300358,39.88827054,东四块玉北街,左安门
dongcheng,2,1,69,middle,1,0,5.0725,116.4300358,39.88827054,东四块玉北街,左安门
dongcheng,3,1,96.17,basement ,1,0,3.6394,116.4323315,39.88422136,东四块玉南街,左安门
dongcheng,2,1,57,high,1,0,6.3158,116.4321112,39.88366238,东四块玉南街30号院,左安门
dongcheng,3,2,132.87,high,1,0,8.6551,116.4326575,39.88604136,东四块玉南街4号院,左安门
dongcheng,3,2,155,middle,0,0,7.0968,116.4326575,39.88604136,东四块玉南街4号院,左安门
dongcheng,1,0,14.6,low,1,0,11.9864,116.4281421,39.94259974,东四十三条,东四
dongcheng,2,0,31,low,1,0,10.9678,116.4281421,39.94259974,东四十三条,东四
dongcheng,4,0,256,low,1,0,11.7188,116.42792,39.93346307,东四十四条,东四
dongcheng,4,0,60.01,low,1,0,10.9982,116.42792,39.93346307,东四十四条,东四
dongcheng,1,0,93,low,1,0,11.828,116.4325672,39.93980436,东四十条,东四
dongcheng,1,1,55.49,high,1,0,8.0195,116.4325672,39.93980436,东四十条,东四
dongcheng,2,1,63,high,1,0,8.0953,116.4256876,39.93965975,东四十条甲100号院,东四
dongcheng,2,1,62,middle,1,0,9.0323,116.4334012,39.9389584,东四十条甲34号院,朝阳门内
dongcheng,2,1,61.02,middle,1,0,8.1941,116.4334012,39.9389584,东四十条甲34号院,朝阳门内
dongcheng,3,0,96.63,low,1,0,7.7616,116.4280712,39.9405107,东四十一条,东四
dongcheng,2,1,63.93,low,1,0,9.9797,116.4201022,39.93072571,东四西大街,灯市口
dongcheng,2,1,64.4,middle,1,0,9.0063,116.4201022,39.93072571,东四西大街,灯市口
dongcheng,2,1,52.65,high,1,0,8.9269,116.4201022,39.93072571,东四西大街,灯市口
dongcheng,2,1,67,middle,1,0,8.209,116.4201022,39.93072571,东四西大街,灯市口
dongcheng,3,1,85.93,high,1,0,6.9825,116.4187334,39.93021867,东四西大街50号院,灯市口
dongcheng,3,0,77.61,high,1,0,7.9887,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,2,1,56.11,low,1,0,7.8953,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,3,1,77.81,high,1,1,7.7754,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,2,1,60.71,low,1,0,7.4123,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,2,1,58,high,1,0,7.3276,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,2,1,67,high,1,0,7.3135,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,3,1,80,high,1,0,7.25,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,1,1,38.87,low,1,0,7.0749,116.4286401,39.9203035,东堂子胡同,建国门内
dongcheng,2,1,78.6,middle,1,0,5.9542,116.4380622,39.95813899,东土城路13号院,和平里
dongcheng,1,1,47.91,low,1,0,5.74,116.4380622,39.95813899,东土城路13号院,和平里
dongcheng,1,1,50.29,middle,1,0,5.3689,116.4380622,39.95813899,东土城路13号院,和平里
dongcheng,1,1,47.91,middle,1,0,5.2182,116.4380622,39.95813899,东土城路13号院,和平里
dongcheng,1,0,51.15,low,1,0,5.1809,116.4380622,39.95813899,东土城路13号院,和平里
dongcheng,1,1,50.29,middle,1,0,5.1502,116.4380622,39.95813899,东土城路13号院,和平里
dongcheng,1,1,43.51,basement ,1,0,3.9072,116.4380622,39.95813899,东土城路13号院,和平里
chaoyang,3,1,73.79,middle,1,0,5.8274,116.4377057,39.9640975,东土城路1号院,和平里
chaoyang,2,1,84.21,low,1,0,4.9876,116.4386791,39.96135892,东土城路7号院,和平里
dongcheng,4,2,147.75,middle,1,0,5.753,116.4378201,39.9585335,东土城路9号院,和平里
dongcheng,3,1,114,low,1,0,5.7018,116.4378201,39.9585335,东土城路9号院,和平里
dongcheng,2,1,67.9,low,1,0,5.6702,116.4378201,39.9585335,东土城路9号院,和平里
chaoyang,3,1,146.95,high,1,0,3.6748,116.4384701,39.96371353,东土城路甲3号院,和平里
dongcheng,2,1,108.86,middle,1,0,5.971,116.4492733,39.9425552,东外公馆,工体
dongcheng,1,1,91,high,1,0,4.7253,116.4492733,39.9425552,东外公馆,工体
dongcheng,1,0,48,middle,1,0,4.5834,116.4492733,39.9425552,东外公馆,工体
dongcheng,1,1,96.44,middle,1,0,4.5003,116.4492733,39.9425552,东外公馆,工体
dongcheng,1,0,45,low,1,0,4.4445,116.4492733,39.9425552,东外公馆,工体
dongcheng,2,1,103.79,middle,1,0,4.3357,116.4492733,39.9425552,东外公馆,工体
haidian,2,1,62.52,high,1,0,6.6379,116.3487992,40.00440111,东王庄,五道口
haidian,2,1,74.4,high,1,0,6.5861,116.3487992,40.00440111,东王庄,五道口
haidian,2,1,61,middle,1,0,6.4755,116.3487992,40.00440111,东王庄,五道口
haidian,2,1,61,middle,1,0,6.3935,116.3487992,40.00440111,东王庄,五道口
haidian,2,1,61.15,high,1,0,6.2143,116.3487992,40.00440111,东王庄,五道口
haidian,2,1,64.5,low,1,0,6.1241,116.3487992,40.00440111,东王庄,五道口
haidian,2,1,61.5,high,1,0,5.6911,116.3487992,40.00440111,东王庄,五道口
haidian,1,1,49.5,high,1,0,5.6566,116.3487992,40.00440111,东王庄,五道口
xicheng,1,0,41.6,middle,1,1,11.0577,116.3816737,39.92173047,东斜街,西单
xicheng,3,0,67.6,middle,1,0,8.6539,116.3756898,39.94834057,东新开胡同,新街口
haidian,3,1,81.9,high,0,0,5.3114,116.2944964,40.04816492,东馨园,西北旺
haidian,2,1,60,high,0,0,5.25,116.2944964,40.04816492,东馨园,西北旺
haidian,3,1,84,low,0,0,5,116.2944964,40.04816492,东馨园,西北旺
haidian,2,1,72,high,0,0,5.3473,116.297981,40.04836462,东旭园,西北旺
fengtai,2,1,78.2,middle,1,0,4.2839,116.3780496,39.84278026,东亚三环,马家堡
fengtai,2,1,76.11,high,1,0,4.2702,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,30,high,1,0,4,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,1,49.44,middle,1,0,3.8431,116.3780496,39.84278026,东亚三环,马家堡
fengtai,2,1,84,middle,1,0,3.8096,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,35,low,1,0,3.4286,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,1,59.69,low,1,0,3.3172,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,35,high,1,0,3.2858,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,35,low,1,0,3.2858,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,1,61,low,1,0,3.082,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,1,54,middle,1,0,3.0556,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,1,43.45,middle,1,0,3.038,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,1,35,high,1,0,3.0286,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,35,low,1,0,3,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,35.21,middle,1,0,2.9822,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,53.68,middle,1,0,2.9807,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,1,54.45,high,1,0,2.9385,116.3780496,39.84278026,东亚三环,马家堡
fengtai,1,0,45,high,1,0,2.6667,116.3780496,39.84278026,东亚三环,马家堡
chaoyang,2,2,89.93,middle,1,0,3.7252,116.6134695,39.90542463,东一时区,双桥
chaoyang,2,1,76.89,middle,1,0,3.7066,116.6134695,39.90542463,东一时区,双桥
chaoyang,3,2,121,middle,1,0,3.5538,116.6134695,39.90542463,东一时区,双桥
chaoyang,3,2,121.37,middle,1,1,3.5429,116.6134695,39.90542463,东一时区,双桥
chaoyang,1,1,59.92,high,1,0,3.5047,116.6134695,39.90542463,东一时区,双桥
chaoyang,1,1,61.43,high,1,1,3.5,116.6134695,39.90542463,东一时区,双桥
chaoyang,1,1,62.68,middle,1,0,3.4302,116.6134695,39.90542463,东一时区,双桥
chaoyang,1,1,63.29,low,1,0,3.3497,116.6134695,39.90542463,东一时区,双桥
chaoyang,3,2,129.55,high,1,0,3.3192,116.6134695,39.90542463,东一时区,双桥
chaoyang,2,3,120.86,low,1,0,3.1442,116.6134695,39.90542463,东一时区,双桥
dongcheng,2,1,51.5,low,1,0,8.4467,116.4466707,39.93583789,东营房八条,朝阳门外
dongcheng,2,1,45.72,low,1,0,8.3115,116.4466707,39.93583789,东营房八条,朝阳门外
dongcheng,2,1,58.91,high,1,1,6.5354,116.4466707,39.93583789,东营房八条,朝阳门外
dongcheng,3,1,80.72,high,1,1,8.0526,116.4400004,39.95356298,东直门北大街,东直门
dongcheng,2,1,60.97,low,1,1,7.4627,116.4400004,39.95356298,东直门北大街,东直门
dongcheng,2,1,61.04,low,1,1,7.3723,116.4400004,39.95356298,东直门北大街,东直门
dongcheng,3,1,77,middle,1,1,7.2728,116.4400004,39.95356298,东直门北大街,东直门
dongcheng,2,1,61.65,high,1,1,6.9749,116.4400004,39.95356298,东直门北大街,东直门
dongcheng,2,1,62.54,low,1,1,6.7158,116.4400004,39.95356298,东直门北大街,东直门
dongcheng,1,1,35.71,low,1,0,9.8012,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,1,1,39.93,low,1,0,8.7654,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,1,1,47,high,1,0,8.6171,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,3,1,80.17,high,1,0,8.1078,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,2,1,61.59,middle,1,0,8.0858,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,2,1,64.02,middle,1,0,8.0444,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,2,1,56.4,low,1,1,7.9788,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,3,1,80.17,low,1,0,7.8334,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,2,1,55.29,low,1,0,7.6868,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,2,1,67.81,middle,1,1,7.3588,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,2,1,55.29,low,1,1,5.9686,116.4407486,39.94253726,东直门南大街,东直门
dongcheng,2,1,89.62,middle,1,1,7.3645,116.4336801,39.95096229,东直门内北小街16号,东直门
dongcheng,2,2,90.38,middle,1,0,7.2472,116.4336801,39.95096229,东直门内北小街16号,东直门
dongcheng,2,1,97,low,1,1,7.2165,116.4336801,39.95096229,东直门内北小街16号,东直门
dongcheng,3,1,175.02,high,1,0,5.9994,116.4327265,39.95519454,东直门内北小街2号院,东直门
dongcheng,2,2,134.71,middle,1,0,5.9387,116.4327265,39.95519454,东直门内北小街2号院,东直门
dongcheng,3,1,203,low,1,0,5.4188,116.4327265,39.95519454,东直门内北小街2号院,东直门
dongcheng,3,2,244.89,high,1,1,4.9002,116.4327265,39.95519454,东直门内北小街2号院,东直门
dongcheng,3,1,80.74,high,1,0,9.6607,116.433025,39.93318108,东直门内北小街8号院,东直门
dongcheng,2,1,80.01,low,1,0,9.1864,116.433025,39.93318108,东直门内北小街8号院,东直门
dongcheng,1,1,63.06,high,1,1,9.0073,116.433025,39.93318108,东直门内北小街8号院,东直门
dongcheng,2,1,81.83,middle,1,0,8.31,116.433025,39.93318108,东直门内北小街8号院,东直门
dongcheng,2,1,82.63,middle,1,1,8.2295,116.433025,39.93318108,东直门内北小街8号院,东直门
dongcheng,1,1,60.01,middle,1,0,9.1652,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,63.66,middle,1,1,8.4983,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,71.4,high,1,1,8.4034,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,76.7,middle,1,1,8.2791,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,3,1,96.89,high,1,1,8.2568,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,77.08,middle,1,0,8.1734,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,74.68,middle,1,0,8.0343,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,74.04,high,1,1,7.9012,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,76.46,low,1,1,7.8473,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,0,557,low,1,1,2.4237,116.4320668,39.9470342,东直门内大街,东直门
dongcheng,2,1,71,high,1,0,5.5634,116.4516367,39.94926928,东直门外小街10号院,东直门
dongcheng,3,1,150.08,middle,1,0,8.6621,116.443749,39.94113085,东中公寓,东直门
dongcheng,1,1,35.84,low,1,0,10.6027,116.4430524,39.9428874,东中街,东直门
dongcheng,2,1,58.09,high,1,0,8.9517,116.4430524,39.9428874,东中街,东直门
dongcheng,2,1,58.43,low,1,0,8.215,116.4430524,39.9428874,东中街,东直门
dongcheng,2,1,88,high,1,0,7.7273,116.4430524,39.9428874,东中街,东直门
dongcheng,2,1,134.72,low,1,0,7.3932,116.4430524,39.9428874,东中街,东直门
dongcheng,3,2,156.28,middle,1,1,7.3586,116.4430524,39.9428874,东中街,东直门
dongcheng,2,2,76.06,basement ,1,0,5.2591,116.4430524,39.9428874,东中街,东直门
dongcheng,2,1,58,high,1,0,7.5863,116.4390144,39.91807056,东总布胡同,建国门内
dongcheng,3,1,89.93,middle,1,0,8.4511,116.4395384,39.91851423,东总布胡同19号院,建国门内
dongcheng,3,1,69.53,middle,1,0,8.0254,116.4395384,39.91851423,东总布胡同19号院,建国门内
fengtai,1,1,62.46,low,1,0,4.8031,116.3692065,39.85062475,冬季星空,草桥
fengtai,4,1,168.16,high,1,0,4.7574,116.3692065,39.85062475,冬季星空,草桥
fengtai,2,2,106,high,1,0,4.5284,116.3692065,39.85062475,冬季星空,草桥
fengtai,4,2,247,high,1,0,4.4535,116.3692065,39.85062475,冬季星空,草桥
haidian,3,2,98.32,high,1,0,4.4956,116.3638223,40.06821798,动街区,西三旗
haidian,2,2,98,high,1,0,4.2858,116.3638223,40.06821798,动街区,西三旗
haidian,2,1,95.54,middle,1,0,4.2391,116.3638223,40.06821798,动街区,西三旗
haidian,2,1,57.19,high,1,0,7.6587,116.4596527,39.92834651,动物园宿舍,白石桥
chaoyang,1,0,58.73,low,1,0,4.7676,116.4580107,39.89128007,都城心屿,劲松
chaoyang,2,1,127.79,low,1,0,3.8736,116.4580107,39.89128007,都城心屿,劲松
chaoyang,3,2,118.12,low,1,0,5.5876,116.5090741,39.91959098,都会华庭,十里堡
chaoyang,2,2,104.11,low,1,0,4.9467,116.5090741,39.91959098,都会华庭,十里堡
chaoyang,2,1,92,low,1,0,4.8914,116.5090741,39.91959098,都会华庭,十里堡
chaoyang,3,2,138.21,low,1,0,4.8477,116.5090741,39.91959098,都会华庭,十里堡
chaoyang,2,1,93.07,high,1,0,4.8351,116.5090741,39.91959098,都会华庭,十里堡
chaoyang,3,2,145,high,1,0,4.8276,116.5090741,39.91959098,都会华庭,十里堡
chaoyang,2,1,90.59,low,1,0,4.5259,116.5090741,39.91959098,都会华庭,十里堡
haidian,2,1,107,high,1,1,5.9627,116.3828867,39.98569061,都景苑,牡丹园
haidian,2,1,106,middle,1,1,5.8019,116.3828867,39.98569061,都景苑,牡丹园
haidian,2,1,107,low,1,1,5.7944,116.3828867,39.98569061,都景苑,牡丹园
haidian,2,1,95,low,1,1,5.7369,116.3828867,39.98569061,都景苑,牡丹园
haidian,2,2,131,high,1,1,5.6871,116.3828867,39.98569061,都景苑,牡丹园
haidian,2,1,106,low,1,1,5.6604,116.3828867,39.98569061,都景苑,牡丹园
haidian,2,1,105.8,low,1,1,5.6239,116.3828867,39.98569061,都景苑,牡丹园
haidian,3,2,150.33,low,1,1,5.5545,116.3828867,39.98569061,都景苑,牡丹园
haidian,2,1,105,high,1,1,5.5239,116.3828867,39.98569061,都景苑,牡丹园
chaoyang,2,2,91.64,low,1,0,3.8739,116.5268678,39.92009524,都市经典家园,甘露园
xicheng,3,2,190,high,0,0,5.7895,116.3625379,39.8831517,都市晴园,右安门内
xicheng,3,1,181,middle,0,0,4.7514,116.3625379,39.8831517,都市晴园,右安门内
haidian,2,1,99.77,middle,1,0,7.5173,116.3394516,39.97630881,都市网景,双榆树
haidian,2,1,99.77,low,1,0,7.1665,116.3394516,39.97630881,都市网景,双榆树
haidian,3,1,127.95,high,1,1,7.0028,116.3394516,39.97630881,都市网景,双榆树
haidian,2,1,113,low,1,0,6.9912,116.3394516,39.97630881,都市网景,双榆树
haidian,2,1,123,middle,1,0,6.9106,116.3394516,39.97630881,都市网景,双榆树
haidian,3,2,162,low,1,0,5.5556,116.3394516,39.97630881,都市网景,双榆树
haidian,3,2,162.31,low,1,0,5.545,116.3394516,39.97630881,都市网景,双榆树
chaoyang,2,2,112.38,middle,1,1,5.1611,116.47411,39.99513282,都市心海岸,望京
chaoyang,3,2,148.09,low,1,1,4.9632,116.47411,39.99513282,都市心海岸,望京
dongcheng,1,1,47.92,middle,1,1,11.4775,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,1,1,48.09,high,1,1,11.4369,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,91,middle,1,1,10.9891,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,3,1,108.14,low,1,1,10.9858,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,1,1,60.31,middle,1,1,10.9435,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,3,1,86,high,1,1,10.5233,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,3,1,85.91,middle,1,1,10.4994,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.04,low,1,1,10.276,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.43,high,1,1,10.1498,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.44,middle,1,1,10.1484,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.44,low,1,1,10.1484,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,72,low,1,1,10.1389,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.64,low,1,1,10.0503,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,83.5,middle,1,1,9.9402,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.3,low,1,1,9.8878,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,72,low,1,1,9.8612,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.3,middle,1,1,9.8598,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.37,middle,1,1,9.8081,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,3,1,108.44,middle,1,1,9.775,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,71.37,middle,1,1,9.4998,116.4384737,39.9333075,豆瓣胡同,朝阳门内
dongcheng,2,1,49.71,high,1,1,9.7566,116.4056026,39.94375309,豆角胡同,地安门
haidian,1,2,72.8,middle,1,0,6.7033,116.2996249,39.92756766,恩济花园,定慧寺
haidian,2,1,118.1,low,1,0,5.9696,116.2996249,39.92756766,恩济花园,定慧寺
haidian,4,1,216.2,high,1,0,5.3192,116.2996249,39.92756766,恩济花园,定慧寺
haidian,2,1,57,middle,1,0,7.2808,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,3,1,72.08,low,1,0,7.2143,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,3,1,89.06,high,1,0,7.1638,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,2,1,62.9,high,1,0,6.9794,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,2,1,76.58,low,1,0,6.7903,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,2,1,61,middle,1,0,6.5574,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,3,1,79,middle,1,0,6.4431,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,2,1,56.1,high,1,0,6.3459,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,2,1,56.1,high,1,0,6.2924,116.2931688,39.93647056,恩济里小区,定慧寺
haidian,3,1,117.1,middle,1,0,4.8677,116.2896231,39.9384594,恩济庄46号院,定慧寺
haidian,3,1,127.89,high,1,0,4.6134,116.2896231,39.9384594,恩济庄46号院,定慧寺
haidian,3,1,84.88,high,1,0,6.4798,116.2893028,39.93423834,恩济庄82号院,定慧寺
haidian,2,1,58.09,high,1,0,5.767,116.2893028,39.93423834,恩济庄82号院,定慧寺
